00:00,286.7,863.3,49.5,224.5,648.3,90.1,25.8,6.1,37.3,48.5,0.0,13.4,-24.4
00:10,286.7,860.6,46.1,224.2,645.1,90.0,25.7,6.0,40.0,49.7,0.0,0.0,-24.5
00:20,287.2,860.1,43.9,225.4,631.5,90.2,25.7,6.0,40.5,50.5,0.0,0.0,-50.7
00:30,286.7,850.6,50.1,223.8,642.3,89.9,25.7,5.7,48.5,49.7,0.0,0.0,-77.8
00:40,286.9,841.6,42.6,224.8,648.3,89.9,25.7,5.8,47.9,48.7,0.0,0.0,-77.8
00:50,287.0,828.2,46.6,224.7,655.2,90.0,25.7,5.6,46.3,48.9,0.0,0.0,-77.4
01:00,286.2,813.2,46.1,225.1,652.8,90.2,25.8,5.5,44.2,49.7,0.0,0.0,-77.4
01:10,286.9,805.8,53.9,225.2,642.1,90.0,25.7,5.4,40.1,50.7,0.0,0.0,-77.8
01:20,287.6,803.7,66.9,224.3,648.0,90.0,25.9,5.3,44.5,50.8,0.0,0.0,-101.2
01:30,287.0,801.8,48.4,224.7,651.6,90.0,25.8,5.2,42.7,51.6,0.0,0.0,-101.8
01:40,286.9,802.4,48.8,224.3,654.0,90.3,26.0,5.2,46.5,50.7,0.0,0.0,-128.5
01:50,286.8,802.7,50.1,224.0,655.0,90.0,25.8,5.3,44.2,51.0,0.0,0.0,-127.7
02:00,287.2,801.5,48.9,225.8,647.1,90.0,25.7,5.0,40.3,52.1,0.0,0.0,-127.8
02:10,287.5,801.9,74.0,225.7,634.1,90.1,25.8,5.0,44.4,51.5,0.0,0.0,-153.5
02:20,286.6,801.3,51.1,224.3,663.9,90.1,25.8,4.9,41.7,52.3,0.0,0.0,-153.0
02:30,286.8,801.8,52.1,224.6,653.1,90.2,26.0,5.0,41.1,51.5,0.0,0.0,-153.1
02:40,286.8,801.7,49.7,224.6,661.5,90.0,25.7,4.9,51.8,50.8,0.0,0.0,-153.8
02:50,287.3,802.1,51.5,224.9,652.1,90.0,25.8,4.9,42.9,50.0,0.0,0.0,-154.3
03:00,287.5,804.2,41.9,225.9,623.6,89.9,25.7,4.8,44.8,46.5,0.0,0.0,-154.1
03:10,286.9,804.1,64.1,225.6,635.9,90.3,25.7,4.8,52.5,47.6,0.0,0.0,-178.3
03:20,286.5,800.0,53.6,225.8,666.6,90.0,25.6,4.8,46.8,48.3,0.0,0.0,-179.3
03:30,287.1,805.0,41.6,225.3,651.8,89.9,25.7,4.8,46.4,47.8,0.0,0.0,-178.4
03:40,286.4,804.1,43.4,225.7,640.0,90.1,25.8,4.8,46.3,47.4,0.0,0.0,-177.8
03:50,287.2,802.1,45.5,225.0,655.2,90.0,25.7,4.8,48.1,47.3,0.0,0.0,-178.5
04:00,286.4,802.3,48.9,225.2,645.8,90.2,25.7,4.8,44.4,49.4,0.0,0.0,-177.2
04:10,286.9,800.7,43.5,225.2,649.2,90.1,25.8,4.8,44.1,50.3,0.0,0.0,-177.6
04:20,286.3,801.9,51.5,224.8,650.1,90.0,25.6,4.8,40.4,48.8,0.0,0.0,-177.6
04:30,286.6,801.2,41.5,226.0,638.5,90.0,25.7,4.8,46.7,49.3,0.0,0.0,-177.4
04:40,287.2,796.9,42.2,225.0,655.8,89.8,25.8,4.8,40.3,49.0,0.0,0.0,-176.2
04:50,286.6,799.0,46.0,224.6,653.9,90.0,25.7,4.9,45.1,48.9,0.0,0.0,-177.0
05:00,287.7,796.6,46.1,224.7,662.8,89.8,25.8,5.0,42.8,49.6,0.0,0.0,-175.9
05:10,287.3,797.2,42.8,225.0,660.6,89.6,25.8,5.0,38.9,50.1,0.0,0.0,-176.3
05:20,286.9,797.9,46.4,224.6,651.6,90.6,25.8,5.0,43.2,49.7,0.0,0.0,-150.5
05:30,287.2,795.9,8.3,217.8,666.9,90.2,25.8,5.0,51.1,50.7,0.0,0.0,-124.5
05:40,287.2,797.1,49.8,208.0,670.1,93.1,25.8,5.1,37.3,51.4,0.0,0.0,-124.3
05:50,286.8,791.4,51.0,207.5,670.8,100.4,25.9,5.2,37.4,51.3,0.0,0.0,-125.6
06:00,286.4,787.4,49.6,209.5,667.6,103.8,25.7,5.2,37.7,51.8,0.0,0.0,-124.7
06:10,286.3,789.3,49.7,210.1,674.5,117.5,25.9,5.3,44.6,51.8,0.0,0.0,-123.9
06:20,287.1,794.2,46.8,210.0,663.9,124.4,26.0,5.4,38.4,49.8,0.5,0.0,-124.9
06:30,286.9,797.8,43.1,214.4,669.8,140.1,25.6,5.6,38.5,50.0,2.7,0.0,-125.1
